time_s,0cm,0.1cm,0.2cm,0.3cm,0.4cm,0.5cm,0.6cm,0.7cm,0.8cm,0.9cm,1cm,1.1cm,1.2cm,1.3cm,1.4cm,1.5cm,1.6cm,1.7cm,1.8cm,1.9cm,2cm
35700,0.57348694997430671,0.57282146092834163,0.57082375589291701,0.56749002998045461,0.56281362999386175,0.55678455856745013,0.54938871873612249,0.54060682560857198,0.53041286999775838,0.51877195355704453,0.50563720826135794,0.49094533102089299,0.47460993914932414,0.45651134138184518,0.43648009907332375,0.41426913085418149,0.38950294156388071,0.361576187656871,0.32942273599643723,0.290873908268029,0.2401084074293022
35760,0.57231820752679075,0.57165413094609285,0.56966066084927991,0.56633398495960596,0.56166743769766958,0.55565100419026692,0.54827056458275236,0.53950680523467742,0.52933368148404047,0.51771625123163867,0.50460759164742008,0.48994432878105842,0.47363998384003242,0.45557472681876643,0.43557890337126387,0.41340506765423157,0.38867704863379726,0.36078810439148901,0.32866876183894139,0.29014040839368022,0.23933656599579006
35820,0.57115381312785374,0.57049114495580711,0.56850189765087344,0.56518225161716373,0.56052552901202446,0.55452169762663839,0.54715661494757417,0.53841093888386682,0.52825858967832462,0.51666458195968812,0.50358193870334189,0.48894721588278806,0.47267383962518694,0.45464184255723811,0.43468135651957662,0.41254457386094939,0.38785465150642096,0.36000345452944887,0.32791817551605956,0.28941025513792296,0.23856772267828791
35880,0.56999374939045699,0.56933248558468752,0.56734744896754641,0.56403481269378719,0.55938788677615248,0.55339662184155636,0.54604685294782296,0.53731920985123638,0.52718757807819272,0.51561692946481308,0.50256023340126665,0.48795397656833117,0.47171149103835824,0.4537126734442492,0.43378744370448802,0.41168763503578004,0.38703573617980219,0.35922222463074194,0.32717096444491117,0.2886834375266345,0.23780186786953367
35940,0.56883799899596155,0.56817813552826024,0.56619729753724035,0.56289165099783622,0.55825449389643622,0.55227575986645983,0.54494126176631141,0.53623160149641091,0.52612063024452582,0.51457327753250848,0.5015424597735616,0.48696459513826118,0.4707529226692333,0.452787204380315,0.43289715016266334,0.41083423678684683,0.38622028869396907,0.35844440129138505,0.32642711607154401,0.2879599446110313,0.23703899200975767
36000,0.56768654468721924,0.56702807754347351,0.56505142615910775,0.5617527493985357,0.55712533333963221,0.55115909479252823,0.54383982464480529,0.53514809723703161,0.52505772979511889,0.51353361000389564,0.50052860190673787,0.48597905594558205,0.46979811915793884,0.45186542031406057,0.43201046117609265,0.40998436476420025,0.38540829512663061,0.35766997113970395,0.325686617868018,0.28723976546557878,0.23627908558000937
36060,0.56653936927501392,0.56588229445512983,0.5639098176999281,0.56061809083235326,0.5560003881391975,0.55004660977694186,0.54274252489020591,0.53406868055484003,0.52399886041064714,0.51249791078156515,0.49951864394714374,0.48499734340124417,0.46884706520036412,0.45094730624729845,0.43112736207688557,0.40913800466426059,0.38459974159716243,0.35689892083969843,0.32494945733483055,0.28652288918923069,0.23552213910832021
36120,0.56539645563120067,0.56474076914903604,0.5627724550872768,0.55948765829620606,0.55487964138855561,0.54893828803621669,0.5416493458679783,0.53299333498920687,0.52294400582832334,0.51146616382337184,0.49851257009492145,0.48401944196829816,0.46789974554251851,0.45003284722964709,0.43024783824218921,0.40829514222510005,0.38379461426234229,0.35613123708735966,0.32421562199804271,0.28580930490346124,0.23476814316300862
36180,0.56425778669510562,0.56360348457839016,0.56163932131589522,0.55836143485379797,0.55376307624737864,0.54783411285242645,0.54056027100828519,0.53192204414317867,0.52189314984782853,0.51043835314823871,0.49751036460966203,0.48304533616737261,0.46695614498582094,0.44912202836358411,0.42937187509895625,0.40745576323085808,0.382992899320312,0.35536690661401166,0.32348509941168041,0.28509900175337366,0.23401708835896667
36240,0.56312334546670884,0.56247042375698064,0.56051039944090797,0.55723940362887359,0.55265067593490147,0.54673406756658327,0.53947528379945975,0.53085479167704941,0.52084627632501013,0.50941446282999547,0.49651201180440718,0.48207501057086311,0.46601624838150302,0.44821483479909457,0.42849945811889645,0.40661985350705726,0.38219458300634424,0.35460591618266424,0.32275787715489807,0.28439196890584684,0.2332689653507837
36300,0.56199311501299865,0.56134156976552896,0.55938567258414884,0.55612154781151046,0.55154242373615969,0.54563813558481344,0.53839436779410277,0.52979156131436667,0.51980336917777337,0.50839447700314266,0.49551749605126927,0.4811084498083818,0.46508004063585506,0.44731125173869418,0.42763057282321526,0.40578739892499205,0.38139965159678058,0.35384825259132702,0.32203394283434478,0.28368819555056007,0.23252376483918782
36360,0.56086707846120942,0.56021690574493122,0.55826512392742467,0.55500785065141989,0.55043830299534946,0.54454630037178875,0.53731750660259847,0.52873233683554699,0.51876441237981952,0.5073783798567304,0.49452680177546415,0.48014563856097958,0.46414750670466776,0.44641126443211504,0.42676520477759822,0.40495838539707502,0.38060809140482893,0.35309390266939683,0.32131328408137644,0.28298767089822474,0.23178147756408246
36420,0.55974521900512619,0.55909641490256401,0.55714873671879839,0.55389829546419855,0.54933829712202464,0.54345854545685757,0.53624468389917046,0.52767710208384289,0.51772938996650508,0.50636615564008847,0.4935399134609022,0.47918656156656292,0.46321863159845345,0.44551485818129555,0.42590333959692334,0.4041327988812019,0.37981988878447887,0.35234285328094855,0.32059588855438853,0.28229038418152919,0.23104209431096481
36480,0.5586275198983699,0.55798008050557169,0.55603649426590018,0.55279286562467356,0.54824238958449945,0.54237485442752054,0.53517588341543909,0.52662584095899923,0.51669828602861712,0.50535778865674497,0.49255681564426196,0.47823120361415444,0.46229340037691607,0.44462201833510223,0.42504496294027699,0.40331062537612877,0.37903503012632994,0.35159509132115635,0.31988174393607127,0.2815963246534548,0.23030560590402563
36540,0.55751396446066115,0.5568678858871251,0.55492837994216715,0.55169154457311009,0.54715056391600803,0.54129521093552424,0.5341110889464411,0.52557853742318317,0.51567108471819378,0.50435326327011598,0.49157749292053859,0.47727954954927682,0.46137179815414253,0.44373273029429033,0.42419006051563957,0.40249185092581163,0.37825350186148327,0.35085060371955978,0.31917083793571077,0.28090548158813949,0.2295720032125389
36600,0.55640453607114848,0.55575981443975553,0.55382437718019983,0.55059431580860607,0.54606280370814919,0.54021959869037595,0.53305028434422719,0.52453517549468165,0.51464777024234265,0.50335256389746663,0.49060192993716256,0.47633158426824868,0.46045381009311159,0.44284697950625812,0.42333861807493289,0.40167646161481407,0.37747529045740058,0.35010937743651821,0.3184631582864883,0.2802178442792867,0.22884127714395106
36660,0.55529921817463346,0.55465584962157732,0.5527244694779595,0.54950116289525497,0.54497909261700461,0.53914800146539998,0.53199345352384586,0.52349573925379367,0.51362832686902415,0.50235567501556833,0.48963011139950924,0.47538729272353381,0.45953942141084747,0.44196475146997954,0.42249062141867971,0.40086444357262385,0.37670038242177351,0.3493713994664549,0.3177586927477497,0.27953340204094229,0.22811341865024112
36720,0.55419799427494143,0.55355597494966158,0.55162864039217019,0.54841206945558507,0.54389941435662814,0.53808040309129679,0.53094058045698045,0.52246021283656874,0.51261273892090864,0.50136258115469201,0.48866202206505993,0.47444665991807899,0.45862861737296984,0.44108603173079108,0.42164605639108155,0.40005578296908828,0.37592876429841088,0.3486366568343422,0.31705742910234613,0.2788521442059938,0.22738841872110849
36780,0.55310084794110648,0.55246017400621594,0.55053687354447745,0.54732701917668247,0.54282375270512473,0.5370167874621562,0.52989164917789255,0.52142858044066065,0.51160099078112609,0.50037326690423334,0.48769764674887472,0.47350967091062646,0.45772138329881451,0.44021080588529582,0.42080490888465261,0.39925046601870945,0.37516042267108823,0.34790513659892547,0.31635935515887703,0.27817406012686613,0.22666626839018075
36840,0.55200776280078756,0.55136843043200801,0.54944915261489058,0.54624599580367572,0.54175209149818238,0.53595713852906235,0.52884664377710611,0.52040082631910856,0.51059306688716,0.49938771690674749,0.48673697031778729,0.47257631081008783,0.45681770455601739,0.43933905957618274,0.41996716483532925,0.39844847897610702,0.37439534415946263,0.34717682584923731,0.31566445874906734,0.27749913917411634,0.22594695872826134
36900,0.55091872254640806,0.55028072793250071,0.54836546134790065,0.54516898314581486,0.5406844146351093,0.53490144030606701,0.52780554840730798,0.51937693478615155,0.50958895173656116,0.49840591586353444,0.48577997769585157,0.47164656478082639,0.45591756656560389,0.43847077849710314,0.41913281022707732,0.39764980814029161,0.37363351542290218,0.34645171170780303,0.3149727277299883,0.276827370737037,0.22523048084965214
36960,0.54983371092862088,0.54919705027132038,0.5472857835459719,0.54409596507000257,0.53962070607241319,0.53384967686383367,0.52676834727707578,0.51835689021105136,0.50858862988088183,0.49742784852871275,0.48482665385856871,0.47072041803706482,0.45502095479660815,0.43760594838752215,0.41830183108703145,0.39685443985015639,0.37287492315642767,0.34572978132718341,0.31428414998147025,0.27615874422234343,0.22451682590521427
37020,0.54875271176240714,0.54811738127635279,0.54621010307561202,0.54302692550683174,0.53856094982979519,0.53280183233557843,0.5257350246567396,0.51734067702386877,0.50759208593135352,0.49645349971477437,0.48387698383829908,0.46979785584813616,0.45412785477113499,0.43674455503756754,0.41747421349007863,0.39606236048872623,0.37211955409452258,0.34501102189316002,0.31359871340829709,0.27549324905470385,0.2238059850887899
37080,0.54767570892058171,0.54704170483325198,0.54513840386091184,0.54196184844416073,0.53750512998377176,0.53175789091075065,0.5247055648721517,0.5163282797093296,0.5065993045528614,0.49548285428669103,0.48293095271853087,0.46887886353292862,0.45323825205900586,0.43588658428291149,0.41664994355402546,0.39527355647867818,0.37136739500710164,0.34429542062130847,0.31291640593765868,0.27483087467551004,0.22309794963024471
37140,0.54660268633985409,0.54597000489149905,0.54407066988957575,0.54090071793310779,0.5364532306736326,0.53071783684093476,0.52367995231050912,0.5153196828125588,0.50561027046958262,0.49451589716743771,0.48198854563925647,0.46796342646510153,0.45235213228279986,0.43503202200959384,0.41582900744415796,0.39448801428657104,0.37061843270330219,0.34358296476016481,0.31223721552132216,0.27417161054333183,0.22239271080184536
37200,0.54553362801437644,0.54490226545795406,0.54300688520650098,0.53984351808167585,0.53540523609510138,0.52968165443357684,0.5226581714141646,0.51431487093299122,0.50462496845900462,0.49355261333213563,0.48104974779127474,0.46705153006756567,0.45146948111252516,0.43418085414893465,0.41501139136843873,0.39370572041838903,0.36987265402747793,0.34287364158782591,0.31156113013311909,0.27351544613276962,0.22169025991138583
37260,0.54446851800176432,0.54383847060287083,0.5419470339197725,0.53879023306070184,0.53436113050625511,0.52864932805784615,0.52164020668641231,0.51331382873006837,0.50364338335752379,0.49259298781353972,0.48011454442153761,0.46614315981767318,0.45059028427063336,0.43333306668232929,0.41419708158204221,0.39292666142375243,0.36913004586297254,0.342167438415099,0.31088813777109348,0.27286237093483839,0.2209905883084434
37320,0.5434073404166887,0.54277860445349935,0.54089110019428133,0.53774084709752368,0.53332089822123008,0.52762084213840388,0.52062604268533985,0.51231654091718493,0.50266550005450239,0.4916370056962247,0.47918292082748859,0.46523830124172411,0.44971452752672808,0.4324886456361936,0.41338606438257947,0.39215082389148909,0.36839059512813949,0.34146434258212927,0.31021822645502672,0.27221237445590563,0.22029368737764743
37380,0.54235007943685631,0.5417226512000537,0.5398390682576818,0.53669534448189615,0.53228452361610024,0.52659618116122098,0.51961566402957471,0.51132299226735378,0.50169130349783608,0.49068465212203255,0.47825486236237552,0.46433693992013281,0.44884219670254427,0.43164757708673207,0.41257832611461004,0.39137819445382188,0.36765428878009604,0.34076434146153295,0.30955138422856338,0.27156544621799505,0.21959954854478203
37440,0.54129671929664458,0.54067059508935977,0.53879092239405313,0.53565370955969238,0.531251991122622,0.52557532966739695,0.51860905539217927,0.51033316760719016,0.50072077868804543,0.48973591228429519,0.47733035442962518,0.46343906148196368,0.44797327766669071,0.43080984715491139,0.41177385316489634,0.3906087597819673,0.36692111381076964,0.34006742245504912,0.30888759915676639,0.27092157575781917,0.21890816327008147
37500,0.54024724429304094,0.5396224204307849,0.53774664694981411,0.534615926738787,0.53022328523407891,0.52455827225893403,0.51760620150635717,0.50934705182254125,0.49975391068380925,0.48879077143325522,0.47640938248812315,0.46254465161006819,0.4471077563396032,0.42997544201120536,0.41097263196688999,0.38984250659030284,0.36619105725063361,0.33937357299665932,0.30822685932822991,0.27028075262700568,0.21821952305451506
37560,0.53920163877932414,0.53857811158992663,0.53670622632743237,0.53358198048279792,0.52919839049906758,0.5235449935925971,0.51660708715938974,0.50836462985250652,0.49879068459609494,0.4878492148703199,0.47549193204662416,0.46165369603565704,0.44624561868831686,0.42914434787059685,0.41017464899601541,0.38907942163199194,0.36546410616477804,0.3386827805492641,0.30756915285266356,0.26964296639120594,0.2175336194328211
37620,0.53815988717095997,0.53753765299450496,0.53566964499129566,0.53255185531692784,0.5281772915272982,0.52253547838565351,0.51561169719830524,0.50738588669503459,0.4978310855936533,0.48691122795344599,0.47457798866900286,0.46076618054340335,0.44538685073139106,0.42831655099729621,0.40937989077413295,0.3883194917031294,0.3647402476566296,0.33799503260778746,0.30691446786298643,0.26900820663026664,0.21685044397991052
37680,0.53712197393932604,0.53650102912808895,0.53463688746146287,0.53152553582174933,0.52715997298342887,0.52152971140976945,0.51462001652385625,0.5064108074009831,0.49687509889719383,0.48597679609143635,0.47366753796869182,0.45988209096605048,0.44453143853371424,0.42749203769977445,0.40858834386484982,0.38756270363839346,0.36401946886404463,0.33731031669587752,0.30626279251294347,0.2683764629374073,0.21616998830392523
37740,0.53608788361757065,0.53546822453595377,0.53360793831949904,0.53050300663901051,0.52614641959282571,0.52052767749671414,0.51363203009615233,0.50543937707967379,0.49592270978483888,0.48504590474928871,0.47276056561390756,0.45900141318948323,0.44367936821140092,0.42667079433545507,0.40779999487796009,0.38680904431517199,0.36330175696301387,0.33662862036899827,0.30561411497918417,0.26774772491933108,0.21549224405254225
